,ID,Dia,Mes,Anio,Latitud,Longitud,Alcaldia,Alcaldia_num,AQI,Crimenes,r,p value,% / 10 AQI
3924,11_3_2017_MIGUE,11,3,2017,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,110,4,-0.14998,0.00559,-1.0753
3925,11_3_2017_MILPA,11,3,2017,19.1769008636475,-98.9901885986328,MILPA ALTA,13,88,2,-0.07952,0.30556,-0.42692
3926,11_3_2017_TLALP,11,3,2017,19.2721614837646,-99.2077407836914,TLALPAN,4,105,14,-0.12963,0.0171,-0.83905
3927,12_3_2017_AZCAP,12,3,2017,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,121,2,0.09153,0.15926,0.6103
3928,12_3_2017_BENIT,12,3,2017,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,102,6,-0.03769,0.48028,-0.2307
3929,12_3_2017_CUAUH,12,3,2017,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,107,22,-0.02619,0.64063,-0.13115
3930,12_3_2017_IZTAC,12,3,2017,19.3844127655029,-99.1176376342773,IZTACALCO,3,86,2,-0.07413,0.1825,-0.35885
3931,12_3_2017_MIGUE,12,3,2017,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,91,4,-0.14998,0.00559,-1.0753
3932,12_3_2017_TLALP,12,3,2017,19.2721614837646,-99.2077407836914,TLALPAN,4,90,6,-0.12963,0.0171,-0.83905
3933,13_3_2017_AZCAP,13,3,2017,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,123,8,0.09153,0.15926,0.6103
3934,13_3_2017_BENIT,13,3,2017,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,107,10,-0.03769,0.48028,-0.2307
3935,13_3_2017_CUAUH,13,3,2017,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,95,26,-0.02619,0.64063,-0.13115
3936,13_3_2017_IZTAC,13,3,2017,19.3844127655029,-99.1176376342773,IZTACALCO,3,99,22,-0.07413,0.1825,-0.35885
3937,13_3_2017_MIGUE,13,3,2017,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,93,8,-0.14998,0.00559,-1.0753
3938,13_3_2017_MILPA,13,3,2017,19.1769008636475,-98.9901885986328,MILPA ALTA,13,99,2,-0.07952,0.30556,-0.42692
3939,13_3_2017_TLALP,13,3,2017,19.2721614837646,-99.2077407836914,TLALPAN,4,111,10,-0.12963,0.0171,-0.83905
3940,14_3_2017_AZCAP,14,3,2017,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,111,10,0.09153,0.15926,0.6103
3941,14_3_2017_BENIT,14,3,2017,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,96,18,-0.03769,0.48028,-0.2307
3942,14_3_2017_CUAUH,14,3,2017,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,93,24,-0.02619,0.64063,-0.13115
3943,14_3_2017_IZTAC,14,3,2017,19.3844127655029,-99.1176376342773,IZTACALCO,3,81,10,-0.07413,0.1825,-0.35885
3944,14_3_2017_MIGUE,14,3,2017,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,94,20,-0.14998,0.00559,-1.0753
3945,14_3_2017_MILPA,14,3,2017,19.1769008636475,-98.9901885986328,MILPA ALTA,13,47,2,-0.07952,0.30556,-0.42692
3946,14_3_2017_TLALP,14,3,2017,19.2721614837646,-99.2077407836914,TLALPAN,4,77,8,-0.12963,0.0171,-0.83905
3947,15_3_2017_AZCAP,15,3,2017,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,116,22,0.09153,0.15926,0.6103
3948,15_3_2017_BENIT,15,3,2017,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,91,8,-0.03769,0.48028,-0.2307
3949,15_3_2017_CUAJI,15,3,2017,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,91,4,-0.11476,0.07357,-0.70616
3950,15_3_2017_CUAUH,15,3,2017,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,99,14,-0.02619,0.64063,-0.13115
3951,15_3_2017_IZTAC,15,3,2017,19.3844127655029,-99.1176376342773,IZTACALCO,3,77,6,-0.07413,0.1825,-0.35885
3952,15_3_2017_MIGUE,15,3,2017,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,89,8,-0.14998,0.00559,-1.0753
3953,15_3_2017_TLALP,15,3,2017,19.2721614837646,-99.2077407836914,TLALPAN,4,80,4,-0.12963,0.0171,-0.83905
3954,16_3_2017_AZCAP,16,3,2017,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,133,10,0.09153,0.15926,0.6103
3955,16_3_2017_BENIT,16,3,2017,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,110,2,-0.03769,0.48028,-0.2307
3956,16_3_2017_CUAJI,16,3,2017,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,96,4,-0.11476,0.07357,-0.70616
3957,16_3_2017_CUAUH,16,3,2017,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,117,26,-0.02619,0.64063,-0.13115
3958,16_3_2017_IZTAC,16,3,2017,19.3844127655029,-99.1176376342773,IZTACALCO,3,101,10,-0.07413,0.1825,-0.35885
3959,16_3_2017_MIGUE,16,3,2017,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,99,6,-0.14998,0.00559,-1.0753
3960,16_3_2017_TLALP,16,3,2017,19.2721614837646,-99.2077407836914,TLALPAN,4,92,10,-0.12963,0.0171,-0.83905
3961,17_3_2017_AZCAP,17,3,2017,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,132,12,0.09153,0.15926,0.6103
3962,17_3_2017_BENIT,17,3,2017,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,106,8,-0.03769,0.48028,-0.2307
3963,17_3_2017_CUAJI,17,3,2017,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,97,4,-0.11476,0.07357,-0.70616
3964,17_3_2017_CUAUH,17,3,2017,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,106,22,-0.02619,0.64063,-0.13115
3965,17_3_2017_IZTAC,17,3,2017,19.3844127655029,-99.1176376342773,IZTACALCO,3,90,22,-0.07413,0.1825,-0.35885
3966,17_3_2017_MIGUE,17,3,2017,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,104,6,-0.14998,0.00559,-1.0753
3967,17_3_2017_MILPA,17,3,2017,19.1769008636475,-98.9901885986328,MILPA ALTA,13,96,2,-0.07952,0.30556,-0.42692
3968,17_3_2017_TLALP,17,3,2017,19.2721614837646,-99.2077407836914,TLALPAN,4,100,16,-0.12963,0.0171,-0.83905
3969,18_3_2017_AZCAP,18,3,2017,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,130,12,0.09153,0.15926,0.6103
3970,18_3_2017_BENIT,18,3,2017,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,112,4,-0.03769,0.48028,-0.2307
3971,18_3_2017_CUAJI,18,3,2017,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,92,2,-0.11476,0.07357,-0.70616
3972,18_3_2017_CUAUH,18,3,2017,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,116,34,-0.02619,0.64063,-0.13115
3973,18_3_2017_IZTAC,18,3,2017,19.3844127655029,-99.1176376342773,IZTACALCO,3,92,22,-0.07413,0.1825,-0.35885
3974,18_3_2017_MIGUE,18,3,2017,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,93,4,-0.14998,0.00559,-1.0753
3975,18_3_2017_TLALP,18,3,2017,19.2721614837646,-99.2077407836914,TLALPAN,4,97,8,-0.12963,0.0171,-0.83905
3976,19_3_2017_AZCAP,19,3,2017,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,103,20,0.09153,0.15926,0.6103
3977,19_3_2017_BENIT,19,3,2017,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,97,16,-0.03769,0.48028,-0.2307
3978,19_3_2017_CUAJI,19,3,2017,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,85,6,-0.11476,0.07357,-0.70616
3979,19_3_2017_CUAUH,19,3,2017,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,95,18,-0.02619,0.64063,-0.13115
3980,19_3_2017_IZTAC,19,3,2017,19.3844127655029,-99.1176376342773,IZTACALCO,3,77,10,-0.07413,0.1825,-0.35885
3981,19_3_2017_MIGUE,19,3,2017,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,83,10,-0.14998,0.00559,-1.0753
3982,19_3_2017_TLALP,19,3,2017,19.2721614837646,-99.2077407836914,TLALPAN,4,92,20,-0.12963,0.0171,-0.83905
3983,20_3_2017_AZCAP,20,3,2017,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,125,14,0.09153,0.15926,0.6103
3984,20_3_2017_BENIT,20,3,2017,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,101,12,-0.03769,0.48028,-0.2307
3985,20_3_2017_CUAJI,20,3,2017,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,74,2,-0.11476,0.07357,-0.70616
3986,20_3_2017_CUAUH,20,3,2017,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,111,14,-0.02619,0.64063,-0.13115
3987,20_3_2017_IZTAC,20,3,2017,19.3844127655029,-99.1176376342773,IZTACALCO,3,85,14,-0.07413,0.1825,-0.35885
3988,20_3_2017_MIGUE,20,3,2017,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,94,8,-0.14998,0.00559,-1.0753
3989,20_3_2017_TLALP,20,3,2017,19.2721614837646,-99.2077407836914,TLALPAN,4,82,8,-0.12963,0.0171,-0.83905
3990,21_3_2017_AZCAP,21,3,2017,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,125,16,0.09153,0.15926,0.6103
3991,21_3_2017_BENIT,21,3,2017,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,98,10,-0.03769,0.48028,-0.2307
3992,21_3_2017_CUAJI,21,3,2017,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,71,2,-0.11476,0.07357,-0.70616
3993,21_3_2017_CUAUH,21,3,2017,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,110,30,-0.02619,0.64063,-0.13115
3994,21_3_2017_IZTAC,21,3,2017,19.3844127655029,-99.1176376342773,IZTACALCO,3,91,12,-0.07413,0.1825,-0.35885
3995,21_3_2017_MIGUE,21,3,2017,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,91,12,-0.14998,0.00559,-1.0753
3996,21_3_2017_MILPA,21,3,2017,19.1769008636475,-98.9901885986328,MILPA ALTA,13,114,4,-0.07952,0.30556,-0.42692
3997,21_3_2017_TLALP,21,3,2017,19.2721614837646,-99.2077407836914,TLALPAN,4,79,14,-0.12963,0.0171,-0.83905
3998,22_3_2017_AZCAP,22,3,2017,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,132,12,0.09153,0.15926,0.6103
3999,22_3_2017_BENIT,22,3,2017,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,102,16,-0.03769,0.48028,-0.2307
4000,22_3_2017_CUAUH,22,3,2017,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,115,26,-0.02619,0.64063,-0.13115
4001,22_3_2017_IZTAC,22,3,2017,19.3844127655029,-99.1176376342773,IZTACALCO,3,93,6,-0.07413,0.1825,-0.35885
4002,22_3_2017_MIGUE,22,3,2017,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,88,10,-0.14998,0.00559,-1.0753
4003,22_3_2017_TLALP,22,3,2017,19.2721614837646,-99.2077407836914,TLALPAN,4,70,24,-0.12963,0.0171,-0.83905
4004,23_3_2017_AZCAP,23,3,2017,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,145,12,0.09153,0.15926,0.6103
4005,23_3_2017_BENIT,23,3,2017,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,133,16,-0.03769,0.48028,-0.2307
4006,23_3_2017_CUAJI,23,3,2017,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,102,4,-0.11476,0.07357,-0.70616
4007,23_3_2017_CUAUH,23,3,2017,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,136,30,-0.02619,0.64063,-0.13115
4008,23_3_2017_IZTAC,23,3,2017,19.3844127655029,-99.1176376342773,IZTACALCO,3,115,8,-0.07413,0.1825,-0.35885
4009,23_3_2017_MIGUE,23,3,2017,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,119,14,-0.14998,0.00559,-1.0753
4010,23_3_2017_TLALP,23,3,2017,19.2721614837646,-99.2077407836914,TLALPAN,4,99,10,-0.12963,0.0171,-0.83905
4011,24_3_2017_AZCAP,24,3,2017,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,158,14,0.09153,0.15926,0.6103
4012,24_3_2017_BENIT,24,3,2017,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,146,12,-0.03769,0.48028,-0.2307
4013,24_3_2017_CUAJI,24,3,2017,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,122,4,-0.11476,0.07357,-0.70616
4014,24_3_2017_CUAUH,24,3,2017,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,138,18,-0.02619,0.64063,-0.13115
4015,24_3_2017_IZTAC,24,3,2017,19.3844127655029,-99.1176376342773,IZTACALCO,3,125,12,-0.07413,0.1825,-0.35885
4016,24_3_2017_MIGUE,24,3,2017,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,128,14,-0.14998,0.00559,-1.0753
4017,24_3_2017_TLALP,24,3,2017,19.2721614837646,-99.2077407836914,TLALPAN,4,122,6,-0.12963,0.0171,-0.83905
4018,25_3_2017_AZCAP,25,3,2017,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,129,12,0.09153,0.15926,0.6103
4019,25_3_2017_BENIT,25,3,2017,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,107,8,-0.03769,0.48028,-0.2307
4020,25_3_2017_CUAUH,25,3,2017,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,116,26,-0.02619,0.64063,-0.13115
4021,25_3_2017_IZTAC,25,3,2017,19.3844127655029,-99.1176376342773,IZTACALCO,3,96,12,-0.07413,0.1825,-0.35885
4022,25_3_2017_MIGUE,25,3,2017,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,103,8,-0.14998,0.00559,-1.0753
4023,25_3_2017_MILPA,25,3,2017,19.1769008636475,-98.9901885986328,MILPA ALTA,13,109,4,-0.07952,0.30556,-0.42692
4024,25_3_2017_TLALP,25,3,2017,19.2721614837646,-99.2077407836914,TLALPAN,4,83,2,-0.12963,0.0171,-0.83905
4025,26_3_2017_AZCAP,26,3,2017,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,109,12,0.09153,0.15926,0.6103
4026,26_3_2017_BENIT,26,3,2017,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,91,4,-0.03769,0.48028,-0.2307
4027,26_3_2017_CUAUH,26,3,2017,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,88,26,-0.02619,0.64063,-0.13115
4028,26_3_2017_IZTAC,26,3,2017,19.3844127655029,-99.1176376342773,IZTACALCO,3,87,8,-0.07413,0.1825,-0.35885
4029,26_3_2017_MIGUE,26,3,2017,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,84,10,-0.14998,0.00559,-1.0753
4030,26_3_2017_MILPA,26,3,2017,19.1769008636475,-98.9901885986328,MILPA ALTA,13,75,4,-0.07952,0.30556,-0.42692
4031,26_3_2017_TLALP,26,3,2017,19.2721614837646,-99.2077407836914,TLALPAN,4,84,16,-0.12963,0.0171,-0.83905
4032,26_3_2017_VENUS,26,3,2017,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,112,16,0.01377,0.81637,0.0741
4033,27_3_2017_AZCAP,27,3,2017,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,114,10,0.09153,0.15926,0.6103
4034,27_3_2017_BENIT,27,3,2017,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,108,16,-0.03769,0.48028,-0.2307
4035,27_3_2017_CUAJI,27,3,2017,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,80,2,-0.11476,0.07357,-0.70616
4036,27_3_2017_CUAUH,27,3,2017,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,104,24,-0.02619,0.64063,-0.13115
4037,27_3_2017_IZTAC,27,3,2017,19.3844127655029,-99.1176376342773,IZTACALCO,3,87,12,-0.07413,0.1825,-0.35885
4038,27_3_2017_MIGUE,27,3,2017,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,96,8,-0.14998,0.00559,-1.0753
4039,27_3_2017_MILPA,27,3,2017,19.1769008636475,-98.9901885986328,MILPA ALTA,13,75,2,-0.07952,0.30556,-0.42692
4040,27_3_2017_TLALP,27,3,2017,19.2721614837646,-99.2077407836914,TLALPAN,4,77,16,-0.12963,0.0171,-0.83905
4041,27_3_2017_VENUS,27,3,2017,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,126,24,0.01377,0.81637,0.0741
4042,28_3_2017_AZCAP,28,3,2017,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,123,18,0.09153,0.15926,0.6103
4043,28_3_2017_BENIT,28,3,2017,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,111,14,-0.03769,0.48028,-0.2307
4044,28_3_2017_CUAJI,28,3,2017,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,79,4,-0.11476,0.07357,-0.70616
4045,28_3_2017_CUAUH,28,3,2017,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,96,16,-0.02619,0.64063,-0.13115
4046,28_3_2017_IZTAC,28,3,2017,19.3844127655029,-99.1176376342773,IZTACALCO,3,82,8,-0.07413,0.1825,-0.35885
4047,28_3_2017_MIGUE,28,3,2017,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,93,10,-0.14998,0.00559,-1.0753
4048,28_3_2017_MILPA,28,3,2017,19.1769008636475,-98.9901885986328,MILPA ALTA,13,81,2,-0.07952,0.30556,-0.42692
4049,28_3_2017_TLALP,28,3,2017,19.2721614837646,-99.2077407836914,TLALPAN,4,75,14,-0.12963,0.0171,-0.83905
4050,28_3_2017_VENUS,28,3,2017,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,121,14,0.01377,0.81637,0.0741
4051,29_3_2017_AZCAP,29,3,2017,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,116,12,0.09153,0.15926,0.6103
4052,29_3_2017_BENIT,29,3,2017,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,112,2,-0.03769,0.48028,-0.2307
4053,29_3_2017_CUAUH,29,3,2017,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,102,22,-0.02619,0.64063,-0.13115
4054,29_3_2017_IZTAC,29,3,2017,19.3844127655029,-99.1176376342773,IZTACALCO,3,89,6,-0.07413,0.1825,-0.35885
4055,29_3_2017_MIGUE,29,3,2017,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,84,10,-0.14998,0.00559,-1.0753
4056,29_3_2017_MILPA,29,3,2017,19.1769008636475,-98.9901885986328,MILPA ALTA,13,96,4,-0.07952,0.30556,-0.42692
4057,29_3_2017_TLALP,29,3,2017,19.2721614837646,-99.2077407836914,TLALPAN,4,74,4,-0.12963,0.0171,-0.83905
4058,29_3_2017_VENUS,29,3,2017,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,121,20,0.01377,0.81637,0.0741
4059,30_3_2017_AZCAP,30,3,2017,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,140,12,0.09153,0.15926,0.6103
4060,30_3_2017_BENIT,30,3,2017,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,104,14,-0.03769,0.48028,-0.2307
4061,30_3_2017_CUAJI,30,3,2017,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,90,2,-0.11476,0.07357,-0.70616
4062,30_3_2017_CUAUH,30,3,2017,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,117,26,-0.02619,0.64063,-0.13115
4063,30_3_2017_IZTAC,30,3,2017,19.3844127655029,-99.1176376342773,IZTACALCO,3,91,20,-0.07413,0.1825,-0.35885
4064,30_3_2017_MIGUE,30,3,2017,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,103,10,-0.14998,0.00559,-1.0753
4065,30_3_2017_MILPA,30,3,2017,19.1769008636475,-98.9901885986328,MILPA ALTA,13,56,6,-0.07952,0.30556,-0.42692
4066,30_3_2017_TLALP,30,3,2017,19.2721614837646,-99.2077407836914,TLALPAN,4,75,18,-0.12963,0.0171,-0.83905
4067,30_3_2017_VENUS,30,3,2017,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,133,14,0.01377,0.81637,0.0741
4068,31_3_2017_AZCAP,31,3,2017,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,140,16,0.09153,0.15926,0.6103
4069,31_3_2017_BENIT,31,3,2017,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,131,12,-0.03769,0.48028,-0.2307
4070,31_3_2017_CUAJI,31,3,2017,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,104,2,-0.11476,0.07357,-0.70616
4071,31_3_2017_CUAUH,31,3,2017,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,128,22,-0.02619,0.64063,-0.13115
4072,31_3_2017_IZTAC,31,3,2017,19.3844127655029,-99.1176376342773,IZTACALCO,3,106,20,-0.07413,0.1825,-0.35885
4073,31_3_2017_MIGUE,31,3,2017,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,113,2,-0.14998,0.00559,-1.0753
4074,31_3_2017_TLALP,31,3,2017,19.2721614837646,-99.2077407836914,TLALPAN,4,107,10,-0.12963,0.0171,-0.83905
4075,31_3_2017_VENUS,31,3,2017,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,150,12,0.01377,0.81637,0.0741
4076,1_4_2017_AZCAP,1,4,2017,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,132,16,0.09153,0.15926,0.6103
4077,1_4_2017_BENIT,1,4,2017,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,114,11,-0.03769,0.48028,-0.2307
4078,1_4_2017_CUAJI,1,4,2017,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,92,6,-0.11476,0.07357,-0.70616
4079,1_4_2017_CUAUH,1,4,2017,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,117,36,-0.02619,0.64063,-0.13115
4080,1_4_2017_IZTAC,1,4,2017,19.3844127655029,-99.1176376342773,IZTACALCO,3,99,4,-0.07413,0.1825,-0.35885
4081,1_4_2017_MIGUE,1,4,2017,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,102,4,-0.14998,0.00559,-1.0753
4082,1_4_2017_TLALP,1,4,2017,19.2721614837646,-99.2077407836914,TLALPAN,4,86,10,-0.12963,0.0171,-0.83905
4083,1_4_2017_VENUS,1,4,2017,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,133,18,0.01377,0.81637,0.0741
4084,2_4_2017_AZCAP,2,4,2017,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,103,4,0.09153,0.15926,0.6103
4085,2_4_2017_BENIT,2,4,2017,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,98,2,-0.03769,0.48028,-0.2307
4086,2_4_2017_CUAJI,2,4,2017,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,86,12,-0.11476,0.07357,-0.70616
4087,2_4_2017_CUAUH,2,4,2017,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,88,26,-0.02619,0.64063,-0.13115
4088,2_4_2017_IZTAC,2,4,2017,19.3844127655029,-99.1176376342773,IZTACALCO,3,79,4,-0.07413,0.1825,-0.35885
4089,2_4_2017_MIGUE,2,4,2017,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,90,8,-0.14998,0.00559,-1.0753
4090,2_4_2017_MILPA,2,4,2017,19.1769008636475,-98.9901885986328,MILPA ALTA,13,107,2,-0.07952,0.30556,-0.42692
4091,2_4_2017_TLAHU,2,4,2017,19.2464580535889,-99.0105667114258,TLAHUAC,6,102,8,0.07854,0.18693,0.44124
4092,2_4_2017_TLALP,2,4,2017,19.2721614837646,-99.2077407836914,TLALPAN,4,74,4,-0.12963,0.0171,-0.83905
4093,2_4_2017_VENUS,2,4,2017,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,110,10,0.01377,0.81637,0.0741
4094,3_4_2017_AZCAP,3,4,2017,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,140,16,0.09153,0.15926,0.6103
4095,3_4_2017_BENIT,3,4,2017,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,123,16,-0.03769,0.48028,-0.2307
4096,3_4_2017_CUAJI,3,4,2017,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,95,2,-0.11476,0.07357,-0.70616
4097,3_4_2017_CUAUH,3,4,2017,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,125,14,-0.02619,0.64063,-0.13115
4098,3_4_2017_IZTAC,3,4,2017,19.3844127655029,-99.1176376342773,IZTACALCO,3,116,10,-0.07413,0.1825,-0.35885
4099,3_4_2017_MIGUE,3,4,2017,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,102,10,-0.14998,0.00559,-1.0753
4100,3_4_2017_MILPA,3,4,2017,19.1769008636475,-98.9901885986328,MILPA ALTA,13,138,2,-0.07952,0.30556,-0.42692
4101,3_4_2017_TLAHU,3,4,2017,19.2464580535889,-99.0105667114258,TLAHUAC,6,125,4,0.07854,0.18693,0.44124
4102,3_4_2017_TLALP,3,4,2017,19.2721614837646,-99.2077407836914,TLALPAN,4,99,26,-0.12963,0.0171,-0.83905
4103,3_4_2017_VENUS,3,4,2017,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,140,16,0.01377,0.81637,0.0741
4104,4_4_2017_AZCAP,4,4,2017,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,148,19,0.09153,0.15926,0.6103
4105,4_4_2017_BENIT,4,4,2017,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,141,12,-0.03769,0.48028,-0.2307
4106,4_4_2017_CUAJI,4,4,2017,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,107,2,-0.11476,0.07357,-0.70616
4107,4_4_2017_CUAUH,4,4,2017,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,127,28,-0.02619,0.64063,-0.13115
4108,4_4_2017_IZTAC,4,4,2017,19.3844127655029,-99.1176376342773,IZTACALCO,3,112,10,-0.07413,0.1825,-0.35885
4109,4_4_2017_MIGUE,4,4,2017,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,109,12,-0.14998,0.00559,-1.0753
4110,4_4_2017_MILPA,4,4,2017,19.1769008636475,-98.9901885986328,MILPA ALTA,13,149,2,-0.07952,0.30556,-0.42692
4111,4_4_2017_TLAHU,4,4,2017,19.2464580535889,-99.0105667114258,TLAHUAC,6,141,6,0.07854,0.18693,0.44124
4112,4_4_2017_TLALP,4,4,2017,19.2721614837646,-99.2077407836914,TLALPAN,4,105,6,-0.12963,0.0171,-0.83905
4113,4_4_2017_VENUS,4,4,2017,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,149,18,0.01377,0.81637,0.0741
